,ID,Position,FullName,Link,FirstName,LastName,PrimaryNumber,BirthDate,BirthCity,BirthProvState,BirthCountry,Nationality,Height,Weight,Active,Rookie,RosterStatus
1628,8474855,G,Nathan Lawson,/api/v1/people/8474855,Nathan,Lawson,29,1983-09-29,Calgary,AB,CAN,CAN,"6' 2""",198,False,False,N
1629,8475156,G,Mikko Koskinen,/api/v1/people/8475156,Mikko,Koskinen,19,1988-07-18,Vantaa,,FIN,FIN,"6' 7""",202,True,False,Y
1630,8471728,L,Brodie Dupont,/api/v1/people/8471728,Brodie,Dupont,40,1987-02-17,Russell,MB,CAN,CAN,"6' 2""",210,False,False,N
1631,8474151,D,Ryan McDonagh,/api/v1/people/8474151,Ryan,McDonagh,27,1989-06-13,St. Paul,MN,USA,USA,"6' 1""",214,True,False,Y
1632,8474613,C,Derek Stepan,/api/v1/people/8474613,Derek,Stepan,21,1990-06-18,Hastings,MN,USA,USA,"6' 0""",196,True,False,Y
1633,8474634,C,Evgeny Grachev,/api/v1/people/8474634,Evgeny,Grachev,78,1990-02-21,Khabarovsk,,RUS,RUS,"6' 4""",225,False,False,N
1634,8474668,R,Dale Weise,/api/v1/people/8474668,Dale,Weise,22,1988-08-05,Winnipeg,MB,CAN,CAN,"6' 2""",196,False,False,Y
1635,8475692,R,Mats Zuccarello,/api/v1/people/8475692,Mats,Zuccarello,36,1987-09-01,Oslo,,NOR,NOR,"5' 8""",178,True,False,Y
1636,8474892,L,Eric Wellwood,/api/v1/people/8474892,Eric,Wellwood,11,1990-03-06,Windsor,ON,CAN,CAN,"5' 11""",180,False,False,N
1637,8475603,C,Ben Holmstrom,/api/v1/people/8475603,Ben,Holmstrom,26,1987-04-09,Colorado Springs,CO,USA,USA,"6' 1""",203,False,False,N
1638,8475640,D,Erik Gustafsson,/api/v1/people/8475640,Erik,Gustafsson,26,1988-12-15,Kvissleby,,SWE,SWE,"5' 10""",180,False,False,N
1639,8474736,C,Zac Rinaldo,/api/v1/people/8474736,Zac,Rinaldo,36,1990-06-15,Mississauga,ON,CAN,CAN,"5' 10""",192,True,False,Y
1640,8475683,G,Sergei Bobrovsky,/api/v1/people/8475683,Sergei,Bobrovsky,72,1988-09-20,Novokuznetsk,,RUS,RUS,"6' 2""",187,True,False,Y
1641,8471856,C,Joe Vitale,/api/v1/people/8471856,Joe,Vitale,97,1985-08-20,St. Louis,MO,USA,USA,"5' 11""",205,False,False,I
1642,8473565,D,Brian Strait,/api/v1/people/8473565,Brian,Strait,47,1988-01-04,Waltham,MA,USA,USA,"6' 1""",206,False,False,N
1643,8474000,D,Steven Kampfer,/api/v1/people/8474000,Steven,Kampfer,44,1988-09-24,Ann Arbor,MI,USA,USA,"5' 11""",198,True,False,N
1644,8474657,C,Jamie Arniel,/api/v1/people/8474657,Jamie,Arniel,72,1989-11-16,Kingston,ON,CAN,CAN,"5' 11""",183,False,False,N
1645,8474749,D,Matt Bartkowski,/api/v1/people/8474749,Matt,Bartkowski,44,1988-06-04,Pittsburgh,PA,USA,USA,"6' 1""",198,True,False,N
1646,8475150,R,Jordan Caron,/api/v1/people/8475150,Jordan,Caron,33,1990-11-02,Sayabec,QC,CAN,CAN,"6' 3""",204,False,False,N
1647,8475794,C,Tyler Seguin,/api/v1/people/8475794,Tyler,Seguin,91,1992-01-31,Brampton,ON,CAN,CAN,"6' 1""",200,True,False,Y
1648,8474038,L,Paul Byron,/api/v1/people/8474038,Paul,Byron,41,1989-04-27,Ottawa,ON,CAN,CAN,"5' 9""",158,True,False,Y
1649,8474609,C,Luke Adam,/api/v1/people/8474609,Luke,Adam,0,1990-06-18,St. John's,NL,CAN,CAN,"6' 2""",207,False,False,N
1650,8474030,R,Aaron Palushaj,/api/v1/people/8474030,Aaron,Palushaj,37,1989-09-07,Livonia,MI,USA,USA,"6' 0""",187,False,False,N
1651,8475372,C,Andreas Engqvist,/api/v1/people/8475372,Andreas,Engqvist,63,1987-12-23,Stockholm,,SWE,SWE,"6' 4""",199,False,False,N
1652,8475641,D,Brendon Nash,/api/v1/people/8475641,Brendon,Nash,47,1987-03-31,Calgary,AB,CAN,CAN,"6' 3""",210,False,False,N
1653,8470378,D,Andre Benoit,/api/v1/people/8470378,Andre,Benoit,48,1984-01-06,St. Albert,ON,CAN,CAN,"5' 11""",190,False,False,N
1654,8471368,R,Roman Wick,/api/v1/people/8471368,Roman,Wick,43,1985-12-30,Zuzwil,,CHE,CHE,"6' 2""",208,False,False,N
1655,8471862,C,Colin Greening,/api/v1/people/8471862,Colin,Greening,38,1986-03-09,St. John's,NL,CAN,CAN,"6' 2""",210,False,False,N
1656,8473588,R,Erik Condra,/api/v1/people/8473588,Erik,Condra,27,1986-08-06,Trenton,MI,USA,USA,"5' 11""",185,False,False,N
1657,8474024,C,Jim O'Brien,/api/v1/people/8474024,Jim,O'Brien,40,1989-01-29,Maplewood,MN,USA,USA,"6' 3""",195,False,False,N
1658,8474605,D,Patrick Wiercioch,/api/v1/people/8474605,Patrick,Wiercioch,90,1990-09-12,Burnaby,BC,CAN,CAN,"6' 5""",202,False,False,N
1659,8476205,C,Stephane Da Costa,/api/v1/people/8476205,Stephane,Da Costa,24,1989-07-11,Paris,,FRA,FRA,"5' 11""",180,False,False,N
1660,8475215,G,Robin Lehner,/api/v1/people/8475215,Robin,Lehner,90,1991-07-24,Gothenburg,,SWE,SWE,"6' 4""",240,True,False,Y
1661,8473560,D,Korbinian Holzer,/api/v1/people/8473560,Korbinian,Holzer,22,1988-02-16,Munich,,DEU,DEU,"6' 3""",213,False,False,Y
1662,8474048,D,Keith Aulie,/api/v1/people/8474048,Keith,Aulie,22,1989-06-11,Rouleau,SK,CAN,CAN,"6' 6""",222,False,False,N
1663,8474192,R,Matt Frattin,/api/v1/people/8474192,Matt,Frattin,39,1988-01-03,Edmonton,AB,CAN,CAN,"6' 0""",205,False,False,N
1664,8474577,C,Joe Colborne,/api/v1/people/8474577,Joe,Colborne,8,1990-01-30,Calgary,AB,CAN,CAN,"6' 5""",221,False,False,N
1665,8475950,C,Marcel Mueller,/api/v1/people/8475950,Marcel,Mueller,45,1988-07-10,Berlin,,DEU,DEU,"6' 3""",220,False,False,N
1666,8473503,G,James Reimer,/api/v1/people/8473503,James,Reimer,47,1988-03-15,Morweena,MB,CAN,CAN,"6' 2""",220,True,False,Y
1667,8471848,D,Andrey Zubarev,/api/v1/people/8471848,Andrey,Zubarev,51,1987-03-03,Ufa,,RUS,RUS,"6' 1""",210,False,False,N
1668,8474074,D,Paul Postma,/api/v1/people/8474074,Paul,Postma,14,1989-02-22,Red Deer,AB,CAN,CAN,"6' 3""",195,False,False,Y
1669,8474616,C,Patrice Cormier,/api/v1/people/8474616,Patrice,Cormier,28,1990-06-14,Moncton,NB,CAN,CAN,"6' 2""",215,False,False,N
1670,8475159,L,Carl Klingberg,/api/v1/people/8475159,Carl,Klingberg,0,1991-01-28,Gothenburg,,SWE,SWE,"6' 3""",205,False,False,N
1671,8475788,C,Alexander Burmistrov,/api/v1/people/8475788,Alexander,Burmistrov,42,1991-10-21,Kazan,,RUS,RUS,"6' 1""",180,True,False,N
1672,8473444,C,Jon Matsumoto,/api/v1/people/8473444,Jon,Matsumoto,17,1986-10-13,Ottawa,ON,CAN,CAN,"6' 0""",185,False,False,N
1673,8474610,C,Zac Dalpe,/api/v1/people/8474610,Zac,Dalpe,29,1989-11-01,Paris,ON,CAN,CAN,"6' 2""",197,True,False,N
1674,8475784,L,Jeff Skinner,/api/v1/people/8475784,Jeff,Skinner,53,1992-05-16,Toronto,ON,CAN,CAN,"5' 11""",195,True,False,Y
1675,8470605,R,Hugh Jessiman,/api/v1/people/8470605,Hugh,Jessiman,28,1984-03-28,New York City,NY,USA,USA,"6' 6""",221,False,False,N
1676,8475304,C,Scott Timmins,/api/v1/people/8475304,Scott,Timmins,75,1989-09-11,Hamilton,ON,CAN,CAN,"5' 11""",191,False,False,N
1677,8474593,G,Jacob Markstrom,/api/v1/people/8474593,Jacob,Markstrom,25,1990-01-31,Gävle,,SWE,SWE,"6' 6""",206,True,False,Y
1678,8474085,L,Johan Harju,/api/v1/people/8474085,Johan,Harju,24,1986-05-15,Övertorneå,,SWE,SWE,"6' 3""",210,False,False,N
1679,8474095,C,Dana Tyrell,/api/v1/people/8474095,Dana,Tyrell,34,1989-04-23,Airdrie,AB,CAN,CAN,"5' 10""",192,False,False,N
1680,8473638,G,Cedrick Desjardins,/api/v1/people/8473638,Cedrick,Desjardins,0,1985-09-30,Edmundston,NB,CAN,CAN,"6' 0""",192,False,False,N
1681,8468599,D,Brian Fahey,/api/v1/people/8468599,Brian,Fahey,44,1981-03-02,Glenview,IL,USA,USA,"6' 1""",216,False,False,N
1682,8475149,C,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,Landskrona,,SWE,SWE,"6' 1""",205,True,False,Y
1683,8474651,G,Braden Holtby,/api/v1/people/8474651,Braden,Holtby,49,1989-09-16,Lloydminster,SK,CAN,CAN,"6' 2""",214,True,False,Y
1684,8471730,C,Evan Brophey,/api/v1/people/8471730,Evan,Brophey,47,1986-12-03,Kitchener,ON,CAN,CAN,"6' 2""",199,False,False,N
1685,8473970,L,Rob Klinkhammer,/api/v1/people/8473970,Rob,Klinkhammer,12,1986-08-12,Lethbridge,AB,CAN,CAN,"6' 3""",214,False,False,N
1686,8474727,R,Ben Smith,/api/v1/people/8474727,Ben,Smith,18,1988-07-11,Winston-Salem,NC,USA,USA,"5' 11""",203,False,False,N
1687,8475181,D,Nick Leddy,/api/v1/people/8475181,Nick,Leddy,2,1991-03-20,Eden Prairie,MN,USA,USA,"6' 0""",207,True,False,Y
1688,8475204,C,Brandon Pirri,/api/v1/people/8475204,Brandon,Pirri,73,1991-04-10,Toronto,ON,CAN,CAN,"6' 1""",180,True,False,N
1689,8475214,L,Jeremy Morin,/api/v1/people/8475214,Jeremy,Morin,33,1991-04-16,Auburn,NY,USA,USA,"6' 1""",195,False,False,N
1690,8475323,C,Marcus Kruger,/api/v1/people/8475323,Marcus,Kruger,16,1990-05-27,Stockholm,,SWE,SWE,"6' 0""",186,False,False,Y
1691,8473558,C,Cory Emmerton,/api/v1/people/8473558,Cory,Emmerton,25,1988-06-01,St. Thomas,ON,CAN,CAN,"6' 0""",191,False,False,N
1692,8473569,L,Jan Mursak,/api/v1/people/8473569,Jan,Mursak,39,1988-01-20,Maribor,,SVN,SVN,"5' 11""",190,False,False,N
1693,8475193,L,Tomas Tatar,/api/v1/people/8475193,Tomas,Tatar,90,1990-12-01,Ilava,,SVK,SVK,"5' 10""",183,True,False,Y
1694,8474591,G,Tom McCollum,/api/v1/people/8474591,Tom,McCollum,38,1989-12-07,Amherst,NY,USA,USA,"6' 2""",220,False,False,N
1695,8473608,C,Blake Geoffrion,/api/v1/people/8473608,Blake,Geoffrion,57,1988-02-03,Plantation,FL,USA,USA,"6' 1""",190,False,False,N
1696,8474164,D,Jonathon Blum,/api/v1/people/8474164,Jonathon,Blum,7,1989-01-30,Long Beach,CA,USA,USA,"6' 1""",188,False,False,N
1697,8474535,C,Chris Mueller,/api/v1/people/8474535,Chris,Mueller,38,1986-03-06,West Seneca,NY,USA,USA,"5' 10""",201,False,False,N
1698,8475677,L,Linus Klasen,/api/v1/people/8475677,Linus,Klasen,58,1986-02-19,Stockholm,,SWE,SWE,"5' 8""",176,False,False,N
1699,8473532,G,Mark Dekanich,/api/v1/people/8473532,Mark,Dekanich,1,1986-05-10,N. Vancouver,BC,CAN,CAN,"6' 2""",185,False,False,N
1700,8474765,G,Anders Lindback,/api/v1/people/8474765,Anders,Lindback,39,1988-05-03,Gävle,,SWE,SWE,"6' 6""",215,False,False,Y
1701,8471348,D,Nikita Nikitin,/api/v1/people/8471348,Nikita,Nikitin,86,1986-06-16,Omsk,,RUS,RUS,"6' 4""",217,False,False,Y
1702,8471490,R,Adam Cracknell,/api/v1/people/8471490,Adam,Cracknell,27,1985-07-15,Prince Albert,SK,CAN,CAN,"6' 3""",209,True,False,Y
1703,8471817,R,Ryan Reaves,/api/v1/people/8471817,Ryan,Reaves,75,1987-01-20,Winnipeg,MB,CAN,CAN,"6' 2""",225,True,False,Y
1704,8471832,C,Nick Drazenovic,/api/v1/people/8471832,Nick,Drazenovic,40,1987-01-14,Prince George,BC,CAN,CAN,"6' 0""",192,False,False,N
1705,8474013,D,Ian Cole,/api/v1/people/8474013,Ian,Cole,28,1989-02-21,Ann Arbor,MI,USA,USA,"6' 1""",225,True,False,Y
1706,8474031,D,Kevin Shattenkirk,/api/v1/people/8474031,Kevin,Shattenkirk,22,1989-01-29,New Rochelle,NY,USA,USA,"6' 0""",203,True,False,Y
1707,8474592,C,Philip McRae,/api/v1/people/8474592,Philip,McRae,39,1990-03-15,Minneapolis,MN,USA,USA,"6' 2""",200,False,False,N
1708,8474762,L,Stefan Della Rovere,/api/v1/people/8474762,Stefan,Della Rovere,19,1990-02-25,Richmond Hill,ON,CAN,CAN,"5' 11""",205,False,False,N
1709,8474587,R,Greg Nemisz,/api/v1/people/8474587,Greg,Nemisz,33,1990-06-05,Courtice,ON,CAN,CAN,"6' 3""",197,False,False,N
1710,8474642,L,Lance Bouma,/api/v1/people/8474642,Lance,Bouma,17,1990-03-25,Provost,AB,CAN,CAN,"6' 2""",208,False,False,N
1711,8474673,D,TJ Brodie,/api/v1/people/8474673,TJ,Brodie,28,1990-06-07,Chatham,ON,CAN,CAN,"6' 1""",185,True,False,Y
1712,8475431,G,Henrik Karlsson,/api/v1/people/8475431,Henrik,Karlsson,38,1983-11-27,Tumba,,SWE,SWE,"6' 6""",209,False,False,Y
1713,8474002,D,Colby Cohen,/api/v1/people/8474002,Colby,Cohen,36,1989-04-25,Villanova,PA,USA,USA,"6' 2""",200,False,False,N
1714,8474611,D,Cameron Gaunce,/api/v1/people/8474611,Cameron,Gaunce,33,1990-03-19,Sudbury,ON,CAN,CAN,"6' 1""",194,False,False,N
1715,8474705,C,Mark Olver,/api/v1/people/8474705,Mark,Olver,10,1988-01-01,Burnaby,BC,CAN,CAN,"5' 10""",170,False,False,N
1716,8474730,D,Jonas Holos,/api/v1/people/8474730,Jonas,Holos,0,1987-08-27,Sarpsborg,,NOR,NOR,"5' 11""",196,False,False,N
1717,8471762,C,Chris VandeVelde,/api/v1/people/8471762,Chris,VandeVelde,76,1987-03-15,Moorhead,MN,USA,USA,"6' 2""",190,False,False,N
1718,8473507,D,Jeff Petry,/api/v1/people/8473507,Jeff,Petry,26,1987-12-09,Ann Arbor,MI,USA,USA,"6' 3""",201,True,False,Y
1719,8474059,L,Linus Omark,/api/v1/people/8474059,Linus,Omark,17,1987-02-05,Övertorneå,,SWE,SWE,"5' 10""",187,False,False,N
1720,8474586,R,Jordan Eberle,/api/v1/people/8474586,Jordan,Eberle,7,1990-05-15,Regina,SK,CAN,CAN,"5' 11""",187,True,False,Y
1721,8474719,C,Teemu Hartikainen,/api/v1/people/8474719,Teemu,Hartikainen,56,1990-05-03,Kuopio,,FIN,FIN,"6' 1""",214,False,False,N
1722,8475175,L,Magnus Paajarvi,/api/v1/people/8475175,Magnus,Paajarvi,56,1991-04-12,Norrkoping,,SWE,SWE,"6' 3""",206,False,False,Y
1723,8475791,L,Taylor Hall,/api/v1/people/8475791,Taylor,Hall,4,1991-11-14,Calgary,AB,CAN,CAN,"6' 1""",205,True,False,Y
1724,8467906,R,Jonas Andersson,/api/v1/people/8467906,Jonas,Andersson,24,1981-02-24,Lidingo,,SWE,SWE,"6' 3""",204,False,False,N
1725,8473931,D,Lee Sweatt,/api/v1/people/8473931,Lee,Sweatt,57,1985-08-13,Elburn,IL,USA,USA,"5' 9""",195,False,False,N
1726,8474570,C,Cody Hodgson,/api/v1/people/8474570,Cody,Hodgson,11,1990-02-18,Toronto,ON,CAN,CAN,"6' 0""",191,False,False,N
1727,8474601,D,Yann Sauve,/api/v1/people/8474601,Yann,Sauve,47,1990-02-18,Montreal,QC,CAN,CAN,"6' 3""",209,False,False,N
1728,8475619,L,Aaron Volpatti,/api/v1/people/8475619,Aaron,Volpatti,17,1985-05-30,Revelstoke,BC,CAN,CAN,"6' 0""",215,False,False,N
1729,8475690,D,Christopher Tanev,/api/v1/people/8475690,Christopher,Tanev,8,1989-12-20,Toronto,ON,CAN,CAN,"6' 2""",197,True,False,Y
1730,8474646,L,Brandon McMillan,/api/v1/people/8474646,Brandon,McMillan,21,1990-03-22,Richmond,BC,CAN,CAN,"5' 11""",190,False,False,Y
1731,8475151,R,Kyle Palmieri,/api/v1/people/8475151,Kyle,Palmieri,21,1991-02-01,Smithtown,NY,USA,USA,"5' 11""",185,True,False,Y
1732,8475764,D,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,Windsor,ON,CAN,USA,"6' 1""",207,True,False,Y
1733,8474194,G,Timo Pielmeier,/api/v1/people/8474194,Timo,Pielmeier,30,1989-07-07,Deggendorf,,DEU,DEU,"5' 11""",175,False,False,N
1734,8471474,C,Travis Morin,/api/v1/people/8471474,Travis,Morin,39,1984-01-09,Minneapolis,MN,USA,USA,"6' 1""",200,False,False,N
1735,8474098,C,Colton Sceviour,/api/v1/people/8474098,Colton,Sceviour,7,1989-04-20,Red Deer,AB,CAN,CAN,"6' 0""",190,True,False,Y
1736,8475266,C,Tomas Vincour,/api/v1/people/8475266,Tomas,Vincour,81,1990-11-19,Brno,,CZE,CZE,"6' 2""",204,False,False,N
1737,8473614,G,Richard Bachman,/api/v1/people/8473614,Richard,Bachman,32,1987-07-25,Salt Lake City,UT,USA,USA,"5' 10""",183,False,False,N
1738,8474100,L,Dwight King,/api/v1/people/8474100,Dwight,King,21,1989-07-05,Meadow Lake,SK,CAN,CAN,"6' 4""",229,False,False,Y
1739,8474162,D,Jake Muzzin,/api/v1/people/8474162,Jake,Muzzin,8,1989-02-21,Woodstock,ON,CAN,CAN,"6' 3""",217,True,False,Y
1740,8475160,L,Kyle Clifford,/api/v1/people/8475160,Kyle,Clifford,13,1991-01-13,Ayr,ON,CAN,CAN,"6' 2""",211,True,False,Y
1741,8473589,D,Chris Summers,/api/v1/people/8473589,Chris,Summers,55,1988-02-05,Ann Arbor,MI,USA,USA,"6' 2""",207,False,False,Y
1742,8474050,L,Brett MacLean,/api/v1/people/8474050,Brett,MacLean,39,1988-12-24,London,ON,CAN,CAN,"6' 2""",201,False,False,N
1743,8475171,D,Oliver Ekman-Larsson,/api/v1/people/8475171,Oliver,Ekman-Larsson,23,1991-07-17,Karlskrona,,SWE,SWE,"6' 2""",200,True,False,Y
1744,8471956,L,Andrew Desjardins,/api/v1/people/8471956,Andrew,Desjardins,11,1986-07-27,Lively,ON,CAN,CAN,"6' 1""",195,False,False,N
1745,8474027,D,Justin Braun,/api/v1/people/8474027,Justin,Braun,61,1987-02-10,Minneapolis,MN,USA,USA,"6' 2""",205,True,False,Y
1746,8474531,D,Mike Moore,/api/v1/people/8474531,Mike,Moore,6,1984-12-12,Lloydminster,SK,CAN,CAN,"6' 1""",210,False,False,N
1747,8474739,C,Tommy Wingels,/api/v1/people/8474739,Tommy,Wingels,57,1988-04-12,Evanston,IL,USA,USA,"6' 0""",200,False,False,Y
1748,8474850,L,Brandon Mashinter,/api/v1/people/8474850,Brandon,Mashinter,53,1988-09-20,Bradford,ON,CAN,CAN,"6' 4""",212,False,False,N
1749,8471774,G,Alex Stalock,/api/v1/people/8471774,Alex,Stalock,32,1987-07-28,St. Paul,MN,USA,USA,"6' 0""",200,True,False,Y
1750,8474207,D,Nick Holden,/api/v1/people/8474207,Nick,Holden,22,1987-05-15,St. Albert,AB,CAN,CAN,"6' 4""",212,True,False,Y
1751,8474685,L,Matt Calvert,/api/v1/people/8474685,Matt,Calvert,11,1989-12-24,Brandon,MB,CAN,CAN,"5' 11""",186,True,False,Y
1752,8474693,R,Tomas Kubalik,/api/v1/people/8474693,Tomas,Kubalik,33,1990-05-01,Plzen,,CZE,CZE,"6' 2""",212,False,False,N
1753,8475186,D,John Moore,/api/v1/people/8475186,John,Moore,27,1990-11-19,Winnetka,IL,USA,USA,"6' 2""",210,True,False,Y
1754,8470787,D,Drew Bagnall,/api/v1/people/8470787,Drew,Bagnall,24,1983-10-26,Oakbank,MB,CAN,CAN,"6' 3""",220,False,False,N
1755,8471719,L,Matt Kassian,/api/v1/people/8471719,Matt,Kassian,28,1986-10-28,Edmonton,AB,CAN,CAN,"6' 4""",240,False,False,N
1756,8474077,R,Carson McMillan,/api/v1/people/8474077,Carson,McMillan,45,1988-09-10,Brandon,MB,CAN,CAN,"6' 1""",196,False,False,N
1757,8474618,D,Marco Scandella,/api/v1/people/8474618,Marco,Scandella,6,1990-02-23,Montreal,QC,CAN,CAN,"6' 3""",212,True,False,Y
1758,8474716,D,Jared Spurgeon,/api/v1/people/8474716,Jared,Spurgeon,46,1989-11-29,Edmonton,AB,CAN,CAN,"5' 9""",167,True,False,Y
1759,8476457,D,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,Skellefteå,,SWE,SWE,"6' 3""",208,True,False,Y
1760,8474604,D,Aaron Ness,/api/v1/people/8474604,Aaron,Ness,42,1990-05-18,Roseau,MN,USA,USA,"5' 10""",184,True,False,N
1761,8474659,D,Matt Donovan,/api/v1/people/8474659,Matt,Donovan,46,1990-05-09,Edmond,OK,USA,USA,"6' 1""",205,False,False,N
1762,8474666,L,David Ullstrom,/api/v1/people/8474666,David,Ullstrom,0,1989-04-22,Jönköping,,SWE,SWE,"6' 2""",195,False,False,N
1763,8475177,D,Calvin de Haan,/api/v1/people/8475177,Calvin,de Haan,44,1991-05-09,Carp,ON,CAN,CAN,"6' 1""",195,True,False,Y
1764,8475231,C,Casey Cizikas,/api/v1/people/8475231,Casey,Cizikas,53,1991-02-27,Toronto,ON,CAN,CAN,"5' 11""",195,True,False,Y
1765,8475195,G,Anders Nilsson,/api/v1/people/8475195,Anders,Nilsson,31,1990-03-19,Lulea,,SWE,SWE,"6' 6""",232,True,False,I
1766,8474176,L,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,Sodertalje,,SWE,SWE,"6' 0""",185,True,False,Y
1767,8474772,D,Stu Bickel,/api/v1/people/8474772,Stu,Bickel,4,1986-10-02,Chanhassen,MN,USA,USA,"6' 4""",207,False,False,N
1768,8475148,D,Tim Erixon,/api/v1/people/8475148,Tim,Erixon,44,1991-02-24,Port Chester,NY,USA,SWE,"6' 2""",200,False,False,N
1769,8475184,L,Chris Kreider,/api/v1/people/8475184,Chris,Kreider,20,1991-04-30,Boxford,MA,USA,USA,"6' 3""",217,True,False,Y
1770,8474163,D,Kevin Marshall,/api/v1/people/8474163,Kevin,Marshall,60,1989-03-10,Boucherville,QC,CAN,CAN,"6' 1""",191,False,False,N
1771,8474631,D,Marc-Andre Bourdon,/api/v1/people/8474631,Marc-Andre,Bourdon,43,1989-09-17,St-Hyacinthe,QC,CAN,CAN,"6' 0""",206,False,False,N
1772,8475430,D,Brandon Manning,/api/v1/people/8475430,Brandon,Manning,26,1990-06-04,Prince George,BC,CAN,CAN,"6' 1""",205,False,False,N
1773,8476158,L,Harry Zolnierczyk,/api/v1/people/8476158,Harry,Zolnierczyk,26,1987-09-01,Toronto,ON,CAN,CAN,"5' 11""",180,False,False,N
1774,8476177,R,Matt Read,/api/v1/people/8476177,Matt,Read,10,1986-06-14,Ilderton,ON,CAN,CAN,"5' 10""",188,False,False,N
1775,8476461,C,Sean Couturier,/api/v1/people/8476461,Sean,Couturier,14,1992-12-07,Phoenix,AZ,USA,CAN,"6' 3""",211,True,False,Y
1776,8473539,D,Carl Sneep,/api/v1/people/8473539,Carl,Sneep,44,1987-11-05,St. Louis Park,MN,USA,USA,"6' 4""",210,False,False,N
1777,8474145,D,Robert Bortuzzo,/api/v1/people/8474145,Robert,Bortuzzo,41,1989-03-18,Thunder Bay,ON,CAN,CAN,"6' 4""",216,True,False,Y
1778,8475155,D,Simon Despres,/api/v1/people/8475155,Simon,Despres,6,1991-07-27,Laval,QC,CAN,CAN,"6' 4""",218,False,False,N
1779,8475097,G,Brad Thiessen,/api/v1/people/8475097,Brad,Thiessen,35,1986-03-19,Aldergrove,BC,CAN,CAN,"6' 0""",180,False,False,N
1780,8474607,C,Max Sauve,/api/v1/people/8474607,Max,Sauve,74,1990-01-30,Tours,,FRA,CAN,"6' 0""",185,False,False,N
1781,8475283,L,Lane MacDermid,/api/v1/people/8475283,Lane,MacDermid,28,1989-08-25,Hartford,CT,USA,USA,"6' 3""",215,True,False,N
1782,8476211,C,Carter Camper,/api/v1/people/8476211,Carter,Camper,0,1988-07-06,Cleveland,OH,USA,USA,"5' 9""",176,False,False,N
1783,8476792,D,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,Livonia,MI,USA,USA,"5' 9""",186,True,False,Y
1784,8471701,D,Joe Finley,/api/v1/people/8471701,Joe,Finley,52,1987-06-29,Edina,MN,USA,USA,"6' 8""",245,False,False,N
1785,8474113,D,TJ Brennan,/api/v1/people/8474113,TJ,Brennan,39,1989-04-03,Willingboro,NJ,USA,USA,"6' 1""",216,False,False,N
1786,8474130,R,Corey Tropp,/api/v1/people/8474130,Corey,Tropp,41,1989-07-25,Grosse Pointe Woods,MI,USA,USA,"6' 0""",192,False,False,N
1787,8474500,L,Derek Whitmore,/api/v1/people/8474500,Derek,Whitmore,71,1984-12-17,Rochester,NY,USA,USA,"5' 10""",190,False,False,N
1788,8475102,C,Travis Turnbull,/api/v1/people/8475102,Travis,Turnbull,65,1986-07-07,St. Louis,MO,USA,USA,"6' 0""",193,False,False,N
1789,8475178,R,Zack Kassian,/api/v1/people/8475178,Zack,Kassian,44,1991-01-24,Windsor,ON,CAN,CAN,"6' 3""",211,True,False,Y
1790,8475188,D,Brayden McNabb,/api/v1/people/8475188,Brayden,McNabb,3,1991-01-21,Davidson,SK,CAN,CAN,"6' 4""",213,True,False,Y
1791,8475220,L,Marcus Foligno,/api/v1/people/8475220,Marcus,Foligno,17,1991-08-10,Buffalo,NY,USA,CAN,"6' 3""",224,True,False,Y
1792,8471296,D,Alexei Emelin,/api/v1/people/8471296,Alexei,Emelin,25,1986-04-25,Togliatti,,RUS,RUS,"6' 2""",218,False,False,Y
1793,8473647,D,Frédéric St-Denis,/api/v1/people/8473647,Frédéric,St-Denis,28,1986-01-23,Greenfield Park,QC,CAN,CAN,"5' 11""",192,False,False,N
1794,8475183,C,Louis Leblanc,/api/v1/people/8475183,Louis,Leblanc,47,1991-01-26,Pointe-Claire,QC,CAN,CAN,"6' 0""",188,False,False,N
1795,8475254,C,Gabriel Dumont,/api/v1/people/8475254,Gabriel,Dumont,28,1990-10-06,Degelis,QC,CAN,CAN,"5' 10""",191,True,False,N
1796,8476244,D,Raphael Diaz,/api/v1/people/8476244,Raphael,Diaz,33,1986-01-09,Baar,,CHE,CHE,"5' 11""",197,False,False,Y
1797,8474670,R,Andre Petersson,/api/v1/people/8474670,Andre,Petersson,20,1990-09-11,Olofstrom,,SWE,SWE,"5' 9""",175,False,False,N
1798,8474697,D,Mark Borowiecki,/api/v1/people/8474697,Mark,Borowiecki,90,1989-07-12,Ottawa,ON,CAN,CAN,"6' 2""",204,True,False,Y
1799,8474884,L,Mike Hoffman,/api/v1/people/8474884,Mike,Hoffman,68,1989-11-24,Kitchener,ON,CAN,CAN,"6' 0""",182,False,False,Y
1800,8475182,D,David Rundblad,/api/v1/people/8475182,David,Rundblad,5,1990-10-08,Lycksele,,SWE,SWE,"6' 2""",187,False,False,N
1801,8476459,C,Mika Zibanejad,/api/v1/people/8476459,Mika,Zibanejad,93,1993-04-18,Huddinge,,SWE,SWE,"6' 2""",208,True,False,Y
